,extrapolate_teacher_forcing_acc,epoch,extrapolate_loss,interpolate_loss,train_teacher_forcing_acc,_step,_timestamp,train_loss,trainer/global_step,extrapolate_perplexity,_runtime,interpolate_teacher_forcing_acc,interpolate_perplexity,d_model,n_layers_enc,n_layers_dec,symbol_retrieval,group,name
2351,,89,,,0.8124315738677979,107,1715103278.0179145,0.5231901407241821,351539,,29039.72293162346,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2352,,90,,,0.812627375125885,108,1715103587.5997815,0.5224794149398804,355445,,29349.304798603058,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2353,,91,,,0.8128495216369629,109,1715103897.2494395,0.5219522714614868,359351,,29658.954456567764,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2354,,92,,,0.8128930926322937,110,1715104206.8892872,0.5217137932777405,363257,,29968.594304323196,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2355,,93,,,0.8130154013633728,111,1715104516.4979653,0.5213217735290527,367163,,30278.20298242569,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2356,0.7783241271972656,94,0.6134366393089294,0.6134366393089294,,112,1715104890.8620112,,371069,1.8469288349151611,30652.567028284073,0.7783241271972656,1.8469288349151611,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2357,,94,,,0.8130024075508118,113,1715104890.87821,0.5209754705429077,371069,,30652.583227157593,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2358,,95,,,0.8133593201637268,114,1715105200.500719,0.5201452374458313,374975,,30962.20573616028,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2359,,96,,,0.8138163089752197,115,1715105510.2008207,0.5188953876495361,378881,,31271.905837774277,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2360,,97,,,0.814559817314148,116,1715105819.9338868,0.5166809558868408,382787,,31581.638903856277,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2361,,98,,,0.8150113224983215,117,1715106129.6529398,0.5152215957641602,386693,,31891.35795688629,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2362,0.7798548340797424,99,0.6067051291465759,0.6067051291465759,,118,1715106504.0646374,,390599,1.8345357179641724,32265.769654512405,0.7798548340797424,1.8345357179641724,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2363,,99,,,0.8154764175415039,119,1715106504.066862,0.5138539671897888,390599,,32265.771879196167,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",trim-wave-63
2364,,0,,,0.6896462440490723,0,1715044151.9469209,0.9177945852279663,3905,,971.0942938327789,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2365,,1,,,0.729067325592041,1,1715045114.7921078,0.7983408570289612,7811,,1933.9394807815552,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2366,,2,,,0.7419185042381287,2,1715046077.5029798,0.7569568157196045,11717,,2896.650352716446,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2367,,3,,,0.7492719292640686,3,1715047040.2428966,0.7338565587997437,15623,,3859.3902695178986,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2368,0.7150646448135376,4,0.8226866722106934,0.8226866722106934,,4,1715048238.9375386,,19529,2.276777505874634,5058.084911584854,0.7150646448135376,2.276777505874634,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2369,,4,,,0.7547169327735901,5,1715048238.9403965,0.7166383862495422,19529,,5058.087769508362,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2370,,5,,,0.758995532989502,6,1715049201.5650723,0.7022919654846191,23435,,6020.712445259094,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2371,,6,,,0.7626310586929321,7,1715050163.8565488,0.6906090974807739,27341,,6983.003921747208,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2372,,7,,,0.7657006978988647,8,1715051126.4910476,0.6805683970451355,31247,,7945.638420581818,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2373,,8,,,0.7680646181106567,9,1715052089.1692832,0.6725437641143799,35153,,8908.31665611267,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2374,0.731842041015625,9,0.7665037512779236,0.7665037512779236,,10,1715053287.857367,,39059,2.152418851852417,10107.004739999771,0.731842041015625,2.152418851852417,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
