,train_teacher_forcing_acc,train_loss,interpolate_loss,trainer/global_step,interpolate_perplexity,_runtime,extrapolate_loss,extrapolate_perplexity,interpolate_teacher_forcing_acc,epoch,extrapolate_teacher_forcing_acc,_timestamp,_step,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
1719,0.8737818002700806,0.24786075949668884,,152333,,9985.643258094788,,,,38,,1723764624.1269531,45,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1720,,,0.3236726224422455,156239,1.3822730779647827,10281.307206392288,0.3236726224422455,1.3822730779647827,0.8574826121330261,39,0.8574826121330261,1723764919.7909014,46,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1721,0.8742838501930237,0.24630282819271088,,156239,,10281.308893680573,,,,39,,1723764919.7925887,47,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1722,0.8747812509536743,0.24475470185279846,,160145,,10528.754463911057,,,,40,,1723765167.238159,48,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1723,0.8752540946006775,0.2431897670030594,,164051,,10776.19326710701,,,,41,,1723765414.6769621,49,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1724,0.8756955862045288,0.241544708609581,,167957,,11023.677213668823,,,,42,,1723765662.1609087,50,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1725,0.876070499420166,0.24035465717315674,,171863,,11271.1097946167,,,,43,,1723765909.5934896,51,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1726,,,0.307331919670105,175769,1.3598638772964478,11566.766244649887,0.307331919670105,1.3598638772964478,0.8605651259422302,44,0.8605651259422302,1723766205.2499397,52,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1727,0.87642902135849,0.23921163380146027,,175769,,11566.767877101898,,,,44,,1723766205.2515721,53,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1728,0.8768078684806824,0.23765775561332703,,179675,,11814.22925209999,,,,45,,1723766452.7129471,54,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1729,0.8772055506706238,0.23640196025371552,,183581,,12061.68309211731,,,,46,,1723766700.1667871,55,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1730,0.8775656819343567,0.23525284230709076,,187487,,12309.113506555557,,,,47,,1723766947.5972016,56,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1731,0.8779831528663635,0.23402853310108185,,191393,,12556.546275138855,,,,48,,1723767195.0299702,57,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1732,,,0.3001922369003296,195299,1.3501946926116943,12852.286484479904,0.3001922369003296,1.3501946926116943,0.8633306622505188,49,0.8633306622505188,1723767490.7701795,58,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1733,0.8781835436820984,0.23324383795261383,,195299,,12852.288178443909,,,,49,,1723767490.7718735,59,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1734,0.8785170316696167,0.23229938745498657,,199205,,13099.761846065521,,,,50,,1723767738.245541,60,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1735,0.8786929249763489,0.23145119845867157,,203111,,13347.18924498558,,,,51,,1723767985.67294,61,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1736,0.8790850639343262,0.23025649785995483,,207017,,13594.645829200745,,,,52,,1723768233.1295242,62,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1737,0.8792242407798767,0.22965620458126068,,210923,,13842.058782100677,,,,53,,1723768480.5424771,63,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1738,,,0.29405221343040466,214829,1.3419231176376343,14137.78392791748,0.29405221343040466,1.3419231176376343,0.865662157535553,54,0.865662157535553,1723768776.267623,64,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1739,0.8795242309570312,0.22862295806407928,,214829,,14137.785580396652,,,,54,,1723768776.2692754,65,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1740,0.8798268437385559,0.22780826687812805,,218735,,14385.107978582382,,,,55,,1723769023.5916736,66,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1741,0.8799928426742554,0.22714778780937195,,222641,,14632.429235219955,,,,56,,1723769270.9129303,67,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1742,0.8802881240844727,0.22620677947998047,,226547,,14879.887446165085,,,,57,,1723769518.3711412,68,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1743,0.8804506659507751,0.22570356726646423,,230453,,15127.153099060059,,,,58,,1723769765.636794,69,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1744,,,0.29783302545547485,234359,1.3470138311386108,15422.822913646698,0.29783302545547485,1.3470138311386108,0.8653482794761658,59,0.8653482794761658,1723770061.3066087,70,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1745,0.8806822896003723,0.22482067346572876,,234359,,15422.824612855911,,,,59,,1723770061.308308,71,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1746,0.8808377385139465,0.224320650100708,,238265,,15670.277992725372,,,,60,,1723770308.7616878,72,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1747,0.8810840845108032,0.22363105416297913,,242171,,15917.758569002151,,,,61,,1723770556.242264,73,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1748,0.8813218474388123,0.22298577427864075,,246077,,16165.26904129982,,,,62,,1723770803.7527363,74,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1749,0.8814342021942139,0.22236764430999756,,249983,,16412.72232055664,,,,63,,1723771051.2060156,75,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1750,,,0.27539244294166565,253889,1.3171093463897705,16708.40290260315,0.27539244294166565,1.3171093463897705,0.8708060383796692,64,0.8708060383796692,1723771346.8865976,76,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1751,0.8815357685089111,0.2217703014612198,,253889,,16708.405128717422,,,,64,,1723771346.8888237,77,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1752,0.8817129135131836,0.22115550935268402,,257795,,16955.876347064972,,,,65,,1723771594.360042,78,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1753,0.8819692730903625,0.2205682098865509,,261701,,17203.330416679382,,,,66,,1723771841.8141117,79,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1754,0.8821743130683899,0.2201503962278366,,265607,,17450.799152374268,,,,67,,1723772089.2828474,80,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1755,0.882242739200592,0.2194698452949524,,269513,,17698.249005317688,,,,68,,1723772336.7327003,81,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1756,,,0.2575637400150299,273419,1.2938247919082642,17993.959864854813,0.2575637400150299,1.2938247919082642,0.8747392892837524,69,0.8747392892837524,1723772632.44356,82,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1757,0.8824484348297119,0.21884842216968536,,273419,,17993.961535930634,,,,69,,1723772632.445231,83,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1758,0.8825909495353699,0.21840620040893555,,277325,,18241.40198326111,,,,70,,1723772879.8856783,84,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1759,0.8828018307685852,0.2178247570991516,,281231,,18488.814832687378,,,,71,,1723773127.2985277,85,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1760,0.8830189108848572,0.21720540523529053,,285137,,18736.25561618805,,,,72,,1723773374.7393112,86,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1761,0.8831846714019775,0.21682493388652802,,289043,,18983.692770957947,,,,73,,1723773622.176466,87,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1762,,,0.27108079195022583,292949,1.311435341835022,19279.3301653862,0.27108079195022583,1.311435341835022,0.8725075125694275,74,0.8725075125694275,1723773917.8138604,88,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1763,0.8832105994224548,0.216340109705925,,292949,,19279.331852912903,,,,74,,1723773917.815548,89,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1764,0.8833720088005066,0.21570686995983124,,296855,,19526.75218105316,,,,75,,1723774165.235876,90,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1765,0.8837272524833679,0.21517150104045868,,300761,,19774.152242422104,,,,76,,1723774412.6359375,91,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1766,0.8837515711784363,0.2146756947040558,,304667,,20021.588881254196,,,,77,,1723774660.0725763,92,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1767,0.883979082107544,0.2142275720834732,,308573,,20268.955097913742,,,,78,,1723774907.438793,93,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1768,,,0.2537235915660858,312479,1.2888641357421875,20564.988253355026,0.2537235915660858,1.2888641357421875,0.8757883906364441,79,0.8757883906364441,1723775203.4719484,94,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1769,0.8840596079826355,0.213851198554039,,312479,,20564.98995232582,,,,79,,1723775203.4736474,95,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1770,0.8842195272445679,0.2134023904800415,,316385,,20812.46793603897,,,,80,,1723775450.951631,96,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1771,0.884395182132721,0.2128930240869522,,320291,,21059.942263126373,,,,81,,1723775698.4259582,97,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1772,0.8844572901725769,0.21257281303405762,,324197,,21307.381230831146,,,,82,,1723775945.8649259,98,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1773,0.8846772313117981,0.21204406023025513,,328103,,21554.79362821579,,,,83,,1723776193.2773232,99,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1774,,,0.24487562477588654,332009,1.2775057554244995,21850.969326734543,0.24487562477588654,1.2775057554244995,0.8780288100242615,84,0.8780288100242615,1723776489.4530218,100,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1775,0.8848105072975159,0.2116362452507019,,332009,,21850.971081733704,,,,84,,1723776489.4547768,101,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1776,0.8847923278808594,0.21128733456134796,,335915,,22098.466515779495,,,,85,,1723776736.9502108,102,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1777,0.8850619196891785,0.21075506508350372,,339821,,22345.84989285469,,,,86,,1723776984.333588,103,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1778,0.8851019740104675,0.21049505472183228,,343727,,22593.233666181564,,,,87,,1723777231.7173612,104,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1779,0.8852061033248901,0.21006451547145844,,347633,,22840.6612906456,,,,88,,1723777479.1449857,105,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1780,,,0.2540310025215149,351539,1.289258599281311,23136.687173604965,0.2540310025215149,1.289258599281311,0.8766147494316101,89,0.8766147494316101,1723777775.1708686,106,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1781,0.8853901028633118,0.20962083339691162,,351539,,23136.68888235092,,,,89,,1723777775.1725774,107,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1782,0.8855615258216858,0.20906595885753632,,355445,,23384.062409877777,,,,90,,1723778022.546105,108,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1783,0.885776937007904,0.2086019068956375,,359351,,23631.412366867065,,,,91,,1723778269.896062,109,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1784,0.885773777961731,0.20807620882987976,,363257,,23878.823292970657,,,,92,,1723778517.306988,110,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1785,0.8859908580780029,0.20757384598255157,,367163,,24126.19962143898,,,,93,,1723778764.6833165,111,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1786,,,0.23615504801273346,371069,1.2664097547531128,24422.318526506424,0.23615504801273346,1.2664097547531128,0.8804157972335815,94,0.8804157972335815,1723779060.8022215,112,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1787,0.8861618638038635,0.20707233250141144,,371069,,24422.320234298706,,,,94,,1723779060.8039293,113,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1788,0.8862627148628235,0.20668739080429077,,374975,,24669.753495693207,,,,95,,1723779308.2371907,114,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1789,0.8864360451698303,0.20625752210617065,,378881,,24917.202132463455,,,,96,,1723779555.6858275,115,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1790,0.8865095376968384,0.2058514803647995,,382787,,25164.69554924965,,,,97,,1723779803.1792443,116,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1791,0.8866193890571594,0.20552365481853485,,386693,,25412.16698551178,,,,98,,1723780050.6506805,117,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1792,,,0.23147910833358765,390599,1.2604999542236328,25708.280932188034,0.23147910833358765,1.2604999542236328,0.881756067276001,99,0.881756067276001,1723780346.7646272,118,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1793,0.8867126703262329,0.20511236786842346,,390599,,25708.282720804214,,,,99,,1723780346.7664158,119,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,hopeful-water-32
1794,0.6958980560302734,0.8447062969207764,,3905,,192.8191933631897,,,,0,,1723732574.3176963,0,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1795,0.7372314929962158,0.6726147532463074,,7811,,379.3028440475464,,,,1,,1723732760.801347,1,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1796,0.7437775731086731,0.6496866941452026,,11717,,565.7084364891052,,,,2,,1723732947.2069395,2,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1797,0.7484421730041504,0.6336565017700195,,15623,,752.1134088039398,,,,3,,1723733133.6119118,3,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1798,,,0.7051153182983398,19529,2.0242037773132324,976.0996994972229,0.7051153182983398,2.0242037773132324,0.7318593859672546,4,0.7318593859672546,1723733357.5982025,4,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1799,0.7534723877906799,0.6178769469261169,,19529,,976.1013193130493,,,,4,,1723733357.5998223,5,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1800,0.7583668231964111,0.602144718170166,,23435,,1162.47030711174,,,,5,,1723733543.96881,6,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1801,0.7630941271781921,0.5873274803161621,,27341,,1348.8452517986298,,,,6,,1723733730.3437548,7,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1802,0.7683995962142944,0.5711197257041931,,31247,,1535.2110085487366,,,,7,,1723733916.7095115,8,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1803,0.7748746275901794,0.5518145561218262,,35153,,1721.5952355861664,,,,8,,1723734103.0937386,9,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1804,,,0.6123577356338501,39059,1.8448904752731323,1945.5597021579742,0.6123577356338501,1.8448904752731323,0.7613803744316101,9,0.7613803744316101,1723734327.0582051,10,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1805,0.7821918725967407,0.5306239128112793,,39059,,1945.5614314079285,,,,9,,1723734327.0599344,11,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1806,0.7898707389831543,0.5090943574905396,,42965,,2131.991164445877,,,,10,,1723734513.4896674,12,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1807,0.7969871759414673,0.4889465868473053,,46871,,2318.4039454460144,,,,11,,1723734699.9024484,13,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1808,0.8030685782432556,0.47164463996887207,,50777,,2504.8118255138397,,,,12,,1723734886.3103285,14,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1809,0.8082071542739868,0.4565715193748474,,54683,,2691.2413759231567,,,,13,,1723735072.739879,15,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1810,,,0.5226369500160217,58589,1.6865882873535156,2915.401225090027,0.5226369500160217,1.6865882873535156,0.7915028929710388,14,0.7915028929710388,1723735296.899728,16,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1811,0.8125047087669373,0.4438805878162384,,58589,,2915.40283536911,,,,14,,1723735296.9013383,17,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1812,0.8166582584381104,0.4313088655471802,,62495,,3101.80454826355,,,,15,,1723735483.3030512,18,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1813,0.8209547400474548,0.4185035824775696,,66401,,3288.1813473701477,,,,16,,1723735669.6798503,19,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1814,0.8248816132545471,0.40634700655937195,,70307,,3474.5912268161774,,,,17,,1723735856.0897298,20,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1815,0.8282712697982788,0.3960250914096832,,74213,,3660.9562423229218,,,,18,,1723736042.4547453,21,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1816,,,0.45820164680480957,78119,1.5813398361206055,3884.972421169281,0.45820164680480957,1.5813398361206055,0.8131425380706787,19,0.8131425380706787,1723736266.4709241,22,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
1817,0.831186056137085,0.3871859908103943,,78119,,3884.974021434784,,,,19,,1723736266.4725244,23,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,,rich-breeze-30
