,train_teacher_forcing_acc,trainer/global_step,epoch,extrapolate_teacher_forcing_acc,train_loss,extrapolate_loss,_step,_runtime,interpolate_teacher_forcing_acc,extrapolate_perplexity,interpolate_perplexity,_timestamp,interpolate_loss,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
2915,0.7184418439865112,31247,7,,0.7642965912818909,,8,6852.707964420319,,,,1722846758.9775844,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2916,0.7571567296981812,35153,8,,0.6665079593658447,,9,7687.571976900101,,,,1722847593.8415968,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2917,,39059,9,0.753135085105896,,0.8392139077186584,10,8696.445832490921,0.753135085105896,2.3158938884735107,2.3158938884735107,1722848602.7154524,0.8392139077186584,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2918,0.7866649031639099,39059,9,,0.5914182662963867,,11,8696.448072433472,,,,1722848602.7176924,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2919,0.8074681758880615,42965,10,,0.5353600978851318,,12,9528.974090099335,,,,1722849435.24371,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2920,0.8221337795257568,46871,11,,0.4940839111804962,,13,10362.013776302338,,,,1722850268.2833962,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2921,0.8327752351760864,50777,12,,0.4632646441459656,,14,11194.7451775074,,,,1722851101.0147974,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2922,0.8417769074440002,54683,13,,0.43699607253074646,,15,12028.62609219551,,,,1722851934.8957121,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2923,,58589,14,0.825428307056427,,0.49885645508766174,16,13039.518038034439,0.825428307056427,1.647239089012146,1.647239089012146,1722852945.787658,0.49885645508766174,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2924,0.8506085276603699,58589,14,,0.4115341901779175,,17,13039.520277261734,,,,1722852945.7898972,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2925,0.8580099940299988,62495,15,,0.3899185061454773,,18,13872.206686735153,,,,1722853778.4763067,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2926,0.865140438079834,66401,16,,0.367980033159256,,19,14706.420476913452,,,,1722854612.6900969,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2927,0.872863233089447,70307,17,,0.3463694155216217,,20,15539.933861970901,,,,1722855446.203482,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2928,0.8840696215629578,74213,18,,0.3167440593242645,,21,16374.261504173279,,,,1722856280.531124,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2929,,78119,19,0.8931049108505249,,0.29466956853866577,22,17383.651480674744,0.8931049108505249,1.3428908586502075,1.3428908586502075,1722857289.9211006,0.29466956853866577,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2930,0.8940462470054626,78119,19,,0.2873898446559906,,23,17383.65371131897,,,,1722857289.9233313,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2931,0.9023072719573975,82025,20,,0.2618805170059204,,24,18218.51171541214,,,,1722858124.7813354,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2932,0.9086354374885559,85931,21,,0.2426966428756714,,25,19051.91315627098,,,,1722858958.1827762,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2933,0.9137668609619141,89837,22,,0.2285153865814209,,26,19886.492920160294,,,,1722859792.76254,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2934,0.9184807538986206,93743,23,,0.2145276516675949,,27,20721.08851146698,,,,1722860627.3581314,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2935,,97649,24,0.9185472130775452,,0.2318742722272873,28,21730.243862628937,0.9185472130775452,1.2611379623413086,1.2611379623413086,1722861636.5134826,0.2318742722272873,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2936,0.9224074482917786,97649,24,,0.20373225212097168,,29,21730.24610710144,,,,1722861636.515727,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2937,0.9259561896324158,101555,25,,0.1942642480134964,,30,22545.986735343933,,,,1722862452.2563553,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2938,0.9288309812545776,105461,26,,0.18617220222949982,,31,23359.119411230087,,,,1722863265.3890312,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2939,0.9315841197967529,109367,27,,0.17902258038520813,,32,24171.33057332039,,,,1722864077.6001933,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2940,0.9340288639068604,113273,28,,0.17269828915596008,,33,24984.520718812943,,,,1722864890.7903388,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2941,,117179,29,0.9342232942581177,,0.19502337276935577,34,25968.6684114933,0.9342232942581177,1.2155159711837769,1.2155159711837769,1722865874.9380314,0.19502337276935577,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2942,0.9358333349227905,117179,29,,0.16793878376483917,,35,25968.670637130737,,,,1722865874.940257,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2943,0.9379501938819885,121085,30,,0.16208726167678833,,36,26782.595533132553,,,,1722866688.865153,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2944,0.9398399591445923,124991,31,,0.15756253898143768,,37,27594.86833715439,,,,1722867501.137957,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2945,0.941437840461731,128897,32,,0.15338364243507385,,38,28407.96321105957,,,,1722868314.232831,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2946,0.9431463479995728,132803,33,,0.14932391047477722,,39,29220.981093406677,,,,1722869127.2507133,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2947,,136709,34,0.9324650168418884,,0.22786788642406464,40,30204.685916423798,0.9324650168418884,1.2563201189041138,1.2563201189041138,1722870110.9555364,0.22786788642406464,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2948,0.9447534680366516,136709,34,,0.14510773122310638,,41,30204.688143491745,,,,1722870110.9577634,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2949,0.9459946751594543,140615,35,,0.1420034021139145,,42,31017.773906946182,,,,1722870924.043527,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2950,0.9474531412124634,144521,36,,0.13818585872650146,,43,31830.807216644287,,,,1722871737.0768366,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2951,0.9488219022750854,148427,37,,0.13481178879737854,,44,32643.84591603279,,,,1722872550.115536,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2952,0.9497541189193726,152333,38,,0.13232934474945068,,45,33456.88640546799,,,,1722873363.1560254,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2953,,156239,39,0.9373199939727783,,0.24615101516246796,46,34440.57300066948,0.9373199939727783,1.279774785041809,1.279774785041809,1722874346.8426206,0.24615101516246796,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2954,0.950901985168457,156239,39,,0.12939831614494324,,47,34440.57516622543,,,,1722874346.8447862,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2955,0.9518125057220459,160145,40,,0.12744346261024475,,48,35254.43242430687,,,,1722875160.7020442,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2956,0.9527762532234192,164051,41,,0.12505096197128296,,49,36067.394840717316,,,,1722875973.6644607,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2957,0.9539551734924316,167957,42,,0.12179627269506454,,50,36881.11630630493,,,,1722876787.3859262,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2958,0.9547662138938904,171863,43,,0.11971826106309891,,51,37694.839084386826,,,,1722877601.1087043,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2959,,175769,44,0.9334635138511658,,0.268328994512558,52,38680.42239141464,0.9334635138511658,1.3086012601852417,1.3086012601852417,1722878586.6920114,0.268328994512558,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2960,0.9556400179862976,175769,44,,0.11755236983299255,,53,38680.42464017868,,,,1722878586.6942601,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2961,0.9566153883934021,179675,45,,0.11513664573431015,,54,39494.15097165108,,,,1722879400.4205916,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2962,0.9572721123695374,183581,46,,0.11332368850708008,,55,40308.75095510483,,,,1722880215.020575,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2963,0.958060622215271,187487,47,,0.11138063669204712,,56,41123.3606338501,,,,1722881029.6302538,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2964,0.9587275981903076,191393,48,,0.1096753254532814,,57,41937.208812236786,,,,1722881843.4784322,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2965,,195299,49,0.9481531977653503,,0.20972424745559692,58,42923.80035281181,0.9481531977653503,1.2340638637542725,1.2340638637542725,1722882830.0699728,0.20972424745559692,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2966,0.9593707919120789,195299,49,,0.10795828700065613,,59,42923.8025200367,,,,1722882830.07214,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2967,0.9601354002952576,199205,50,,0.10622334480285645,,60,43738.61993980408,,,,1722883644.8895597,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2968,0.9608461856842041,203111,51,,0.10437814146280289,,61,44553.56662464142,,,,1722884459.8362446,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2969,0.9614585041999817,207017,52,,0.10262688249349594,,62,45367.387380838394,,,,1722885273.6570008,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2970,0.9622148275375366,210923,53,,0.10078355669975281,,63,46181.08660650253,,,,1722886087.3562264,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2971,,214829,54,0.882844865322113,,0.7966724634170532,64,47167.54288864136,0.882844865322113,Infinity,Infinity,1722887073.8125086,0.7966724634170532,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2972,0.9626447558403015,214829,54,,0.09948104619979858,,65,47167.545082330704,,,,1722887073.8147023,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2973,0.9634847044944763,218735,55,,0.09762518107891083,,66,47981.32021641731,,,,1722887887.5898364,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2974,0.9642066955566406,222641,56,,0.09554024785757065,,67,48795.268095970154,,,,1722888701.537716,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2975,0.9649787545204163,226547,57,,0.09343406558036804,,68,49609.316593408585,,,,1722889515.5862134,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2976,0.9656186103820801,230453,58,,0.09183032065629959,,69,50423.35253047943,,,,1722890329.6221504,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2977,,234359,59,0.9382371306419373,,0.21781671047210693,70,51409.17798256874,0.9382371306419373,Infinity,Infinity,1722891315.4476025,0.21781671047210693,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2978,0.9663482904434204,234359,59,,0.08979902416467667,,71,51409.18017745018,,,,1722891315.4497974,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2979,0.9667803645133972,238265,60,,0.08904891461133957,,72,52223.21342611313,,,,1722892129.483046,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2980,0.967261016368866,242171,61,,0.08791189640760422,,73,53037.225793123245,,,,1722892943.495413,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2981,0.967986524105072,246077,62,,0.08604815602302551,,74,53851.24831318855,,,,1722893757.5179331,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2982,0.9684761762619019,249983,63,,0.08473331481218338,,75,54665.331981897354,,,,1722894571.6016018,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2983,,253889,64,0.9060865640640259,,0.5100847482681274,76,55651.25801515579,0.9060865640640259,Infinity,Infinity,1722895557.527635,0.5100847482681274,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2984,0.9689846038818359,253889,64,,0.08355726301670074,,77,55651.26025080681,,,,1722895557.5298707,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2985,0.9693094491958618,257795,65,,0.08269887417554855,,78,56466.14363479614,,,,1722896372.4132547,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2986,0.969764232635498,261701,66,,0.08142010122537613,,79,57280.108763217926,,,,1722897186.3783832,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2987,0.9704192876815796,265607,67,,0.07968458533287048,,80,58094.09071326256,,,,1722898000.3603332,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2988,0.9707046747207642,269513,68,,0.07924671471118927,,81,58908.03455018997,,,,1722898814.3041701,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2989,,273419,69,0.9133919477462769,,0.5164414048194885,82,59893.99064993858,0.9133919477462769,Infinity,Infinity,1722899800.2602699,0.5164414048194885,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2990,0.9710963368415833,273419,69,,0.07835479825735092,,83,59893.992846012115,,,,1722899800.262466,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2991,0.9714717268943787,277325,70,,0.07750917226076126,,84,60708.246814250946,,,,1722900614.5164342,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2992,0.9720070958137512,281231,71,,0.0762401819229126,,85,61523.3898999691,,,,1722901429.65952,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2993,0.9723473191261292,285137,72,,0.07531466335058212,,86,62337.6877450943,,,,1722902243.957365,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2994,0.9731294512748718,289043,73,,0.07299990206956863,,87,63151.864416599274,,,,1722903058.1340365,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2995,,292949,74,0.9179087281227112,,0.4085578918457031,88,64137.938032865524,0.9179087281227112,Infinity,Infinity,1722904044.2076528,0.4085578918457031,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2996,0.9734757542610168,292949,74,,0.07237376272678375,,89,64137.94027066231,,,,1722904044.2098906,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2997,0.973925769329071,296855,75,,0.07147471606731415,,90,64952.00869011879,,,,1722904858.27831,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2998,0.9743603467941284,300761,76,,0.07032451033592224,,91,65766.03368997574,,,,1722905672.30331,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
2999,0.974631667137146,304667,77,,0.06962356716394424,,92,66580.07968878746,,,,1722906486.3493087,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3000,0.9750530123710632,308573,78,,0.06875191628932953,,93,67394.21702647209,,,,1722907300.4866464,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3001,,312479,79,0.9171652793884277,,0.36934179067611694,94,68380.03185892105,0.9171652793884277,Infinity,Infinity,1722908286.3014789,0.36934179067611694,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3002,0.9754555821418762,312479,79,,0.0676627978682518,,95,68380.03404688835,,,,1722908286.3036668,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3003,0.9757413864135742,316385,80,,0.06674359738826752,,96,69193.90777778625,,,,1722909100.1773977,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3004,0.9762141108512878,320291,81,,0.06572620570659637,,97,70007.83754396439,,,,1722909914.107164,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3005,0.9763423800468445,324197,82,,0.06568866223096848,,98,70821.7414662838,,,,1722910728.0110862,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3006,0.9767271280288696,328103,83,,0.0645395815372467,,99,71636.51604533195,,,,1722911542.7856653,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3007,,332009,84,0.9078051447868347,,0.4465425908565521,100,72623.40401697159,0.9078051447868347,Infinity,Infinity,1722912529.673637,0.4465425908565521,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3008,0.9770048260688782,332009,84,,0.06384506821632385,,101,72623.40627861023,,,,1722912529.6758986,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3009,0.9773436784744263,335915,85,,0.06290171295404434,,102,73438.34602546692,,,,1722913344.6156454,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3010,0.9776657819747925,339821,86,,0.062019798904657364,,103,74253.31402826309,,,,1722914159.5836482,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3011,0.9779533743858337,343727,87,,0.061016444116830826,,104,75067.3179051876,,,,1722914973.5875251,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3012,0.9780230522155762,347633,88,,0.06123998761177063,,105,75881.4595015049,,,,1722915787.7291214,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3013,,351539,89,0.8747202157974243,,0.9229234457015991,106,76867.50241041183,0.8747202157974243,Infinity,Infinity,1722916773.7720304,0.9229234457015991,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
3014,0.9782266020774841,351539,89,,0.06057305634021759,,107,76867.50463271141,,,,1722916773.7742527,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,,prime-shadow-20
