,_step,_timestamp,trainer/global_step,interpolate_perplexity,train_loss,interpolate_teacher_forcing_acc,extrapolate_teacher_forcing_acc,interpolate_loss,extrapolate_loss,extrapolate_perplexity,train_teacher_forcing_acc,epoch,_runtime,d_model,n_layers_enc,n_layers_dec,symbol_retrieval,group,name
0,0,1715688096.7784557,3905,,1.7356775999069214,,,,,,0.3811909854412079,0,282.926011800766,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
1,1,1715688371.779809,7811,,1.6125333309173584,,,,,,0.4071006774902344,1,557.927365064621,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
2,2,1715688646.7861922,11717,,1.5498863458633423,,,,,,0.4255236089229584,2,832.9337482452393,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
3,3,1715688921.784012,15623,,1.4921358823776245,,,,,,0.44631293416023254,3,1107.931568145752,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
4,4,1715689259.68995,19529,4.513335704803467,,0.45059913396835327,0.45059913396835327,1.5068172216415405,1.5068172216415405,4.513335704803467,,4,1445.837506055832,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
5,5,1715689259.692864,19529,,1.4308048486709595,,,,,,0.4703352153301239,4,1445.8404200077057,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
6,6,1715689534.9036033,23435,,1.3457801342010498,,,,,,0.504732072353363,5,1721.0511593818665,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
7,7,1715689810.129323,27341,,1.2312711477279663,,,,,,0.5483438372612,6,1996.2768790721893,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
8,8,1715690085.2946234,31247,,1.113167405128479,,,,,,0.5928905010223389,7,2271.442179441452,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
9,9,1715690360.526914,35153,,1.0230259895324707,,,,,,0.6265094876289368,8,2546.674469947815,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
10,10,1715690698.6585982,39059,2.5418920516967773,,0.6578081846237183,0.6578081846237183,0.9326386451721191,0.9326386451721191,2.5418920516967773,,9,2884.8061542510986,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
11,11,1715690698.6621997,39059,,0.9500941038131714,,,,,,0.6526908278465271,9,2884.8097558021545,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
12,12,1715690973.8303573,42965,,0.892196774482727,,,,,,0.6731796264648438,10,3159.977913379669,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
13,13,1715691248.99136,46871,,0.8446880578994751,,,,,,0.6900815963745117,11,3435.138916015625,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
14,14,1715691524.1434984,50777,,0.8061521053314209,,,,,,0.7041918635368347,12,3710.2910544872284,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
15,15,1715691799.2918167,54683,,0.7683380842208862,,,,,,0.7185518145561218,13,3985.439372777939,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
16,16,1715692137.4800828,58589,2.073350667953491,,0.7353498935699463,0.7353498935699463,0.7288774251937866,0.7288774251937866,2.073350667953491,,14,4323.6276388168335,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
17,17,1715692137.4829469,58589,,0.7336571216583252,,,,,,0.7319466471672058,14,4323.630502939224,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
18,18,1715692412.453649,62495,,0.7038180828094482,,,,,,0.7435031533241272,15,4598.60120511055,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
19,19,1715692687.420315,66401,,0.6712638735771179,,,,,,0.7553090453147888,16,4873.56787109375,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
20,20,1715692962.4010434,70307,,0.6434633731842041,,,,,,0.7653549313545227,17,5148.548599481583,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
21,21,1715693237.354113,74213,,0.616376519203186,,,,,,0.7752003073692322,18,5423.501669168472,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
22,22,1715693575.1318784,78119,1.7326653003692627,,0.7968092560768127,0.7968092560768127,0.5494187474250793,0.5494187474250793,1.7326653003692627,,19,5761.27943444252,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
23,23,1715693575.1346607,78119,,0.5929515957832336,,,,,,0.7833109498023987,19,5761.282216787338,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
24,24,1715693850.090942,82025,,0.5697135925292969,,,,,,0.7912610173225403,20,6036.238497972488,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
25,25,1715694125.0537052,85931,,0.5452130436897278,,,,,,0.799598753452301,21,6311.201261281967,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
26,26,1715694400.0169168,89837,,0.5239307284355164,,,,,,0.8070117235183716,22,6586.164472818375,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
27,27,1715694674.9813867,93743,,0.5076808929443359,,,,,,0.812689483165741,23,6861.128942728043,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
28,28,1715695012.7739599,97649,1.5637459754943848,,0.8400063514709473,0.8400063514709473,0.44687044620513916,0.44687044620513916,1.5637459754943848,,24,7198.92151594162,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
29,29,1715695012.776705,97649,,0.493835985660553,,,,,,0.8180012702941895,24,7198.92426109314,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
30,30,1715695287.9034548,101555,,0.48166516423225403,,,,,,0.8233683109283447,25,7474.051010847092,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
31,31,1715695563.0240088,105461,,0.4708591401576996,,,,,,0.8275585174560547,26,7749.171564817429,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
32,32,1715695838.1493108,109367,,0.46278512477874756,,,,,,0.8308973908424377,27,8024.296866893768,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
33,33,1715696113.2757063,113273,,0.45370620489120483,,,,,,0.8341649770736694,28,8299.423262357712,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
34,34,1715696451.263742,117179,1.4717402458190918,,0.8664863705635071,0.8664863705635071,0.386250376701355,0.386250376701355,1.4717402458190918,,29,8637.411298036575,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
35,35,1715696451.2664785,117179,,0.4463517665863037,,,,,,0.83733731508255,29,8637.414034605026,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
36,36,1715696726.1742353,121085,,0.43636253476142883,,,,,,0.8414113521575928,30,8912.321791410446,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
37,37,1715697001.0727623,124991,,0.42945173382759094,,,,,,0.8441665768623352,31,9187.220318317413,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
38,38,1715697275.9684768,128897,,0.4212646484375,,,,,,0.8471653461456299,32,9462.116032838821,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
39,39,1715697550.882704,132803,,0.41468754410743713,,,,,,0.8498386144638062,33,9737.03026008606,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
40,40,1715697888.644173,136709,1.4430373907089233,,0.8753073215484619,0.8753073215484619,0.3665492832660675,0.3665492832660675,1.4430373907089233,,34,10074.791728973389,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
41,41,1715697888.6469855,136709,,0.4085467755794525,,,,,,0.8521521091461182,34,10074.794541597366,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
42,42,1715698163.856734,140615,,0.4025828540325165,,,,,,0.8543134927749634,35,10350.004290103912,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
43,43,1715698438.7757335,144521,,0.39816588163375854,,,,,,0.8561232686042786,36,10624.92328953743,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
44,44,1715698713.687415,148427,,0.39361900091171265,,,,,,0.8578951358795166,37,10899.83497095108,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
45,45,1715698988.6091483,152333,,0.38899222016334534,,,,,,0.8596437573432922,38,11174.756704330444,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
46,46,1715699326.8205466,156239,1.4059191942214966,,0.8851714730262756,0.8851714730262756,0.3405143916606903,0.3405143916606903,1.4059191942214966,,39,11512.968102693558,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
47,47,1715699326.8233538,156239,,0.38484683632850647,,,,,,0.8612057566642761,39,11512.970909833908,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
48,48,1715699601.742541,160145,,0.38065579533576965,,,,,,0.8628977537155151,40,11787.890097141266,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
49,49,1715699876.6510897,164051,,0.37693148851394653,,,,,,0.8643497228622437,41,12062.798645734787,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
50,50,1715700151.5649543,167957,,0.37305766344070435,,,,,,0.8658596277236938,42,12337.712510347366,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
51,51,1715700426.4852872,171863,,0.3691365420818329,,,,,,0.8674558997154236,43,12612.632843255997,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
52,52,1715700764.9644454,175769,1.3827955722808838,,0.8914682269096375,0.8914682269096375,0.32393333315849304,0.32393333315849304,1.3827955722808838,,44,12951.112001419067,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
53,53,1715700764.9674919,175769,,0.3649187684059143,,,,,,0.8692893981933594,44,12951.115047931671,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
54,54,1715701040.0994966,179675,,0.3615242540836334,,,,,,0.8707523941993713,45,13226.247052669525,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
55,55,1715701315.185556,183581,,0.35845887660980225,,,,,,0.8719990849494934,46,13501.333112001419,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
56,56,1715701590.2675135,187487,,0.3555428385734558,,,,,,0.8731924295425415,47,13776.415069580078,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
57,57,1715701865.442723,191393,,0.35230156779289246,,,,,,0.8746004104614258,48,14051.590279102325,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
58,58,1715702204.2133074,195299,1.3643214702606201,,0.8973249197006226,0.8973249197006226,0.3104836046695709,0.3104836046695709,1.3643214702606201,,49,14390.36086344719,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
59,59,1715702204.2163398,195299,,0.3487130403518677,,,,,,0.8763129711151123,49,14390.363895893097,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
60,60,1715702479.2258308,199205,,0.34535565972328186,,,,,,0.8776907324790955,50,14665.373386859894,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
61,61,1715702754.2175257,203111,,0.3426993191242218,,,,,,0.8788192272186279,51,14940.36508178711,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
62,62,1715703029.2370884,207017,,0.340057909488678,,,,,,0.8799381852149963,52,15215.384644508362,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
63,63,1715703304.2615542,210923,,0.3374941647052765,,,,,,0.8808836936950684,53,15490.409110307693,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
64,64,1715703642.8583622,214829,1.368025541305542,,0.8969808220863342,0.8969808220863342,0.3131980299949646,0.3131980299949646,1.368025541305542,,54,15829.005918264389,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
65,65,1715703642.8613877,214829,,0.33535274863243103,,,,,,0.8818284869194031,54,15829.008943796158,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
66,66,1715703918.077327,218735,,0.33292168378829956,,,,,,0.8828511834144592,55,16104.224883079529,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
67,67,1715704193.2857027,222641,,0.33020976185798645,,,,,,0.8837804198265076,56,16379.433258771896,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
68,68,1715704468.5229406,226547,,0.32819321751594543,,,,,,0.8846726417541504,57,16654.670496702194,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
69,69,1715704743.7286,230453,,0.32585176825523376,,,,,,0.8855690956115723,58,16929.87615609169,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
70,70,1715705082.8545718,234359,1.349547028541565,,0.9032902121543884,0.9032902121543884,0.299587607383728,0.299587607383728,1.349547028541565,,59,17269.00212788582,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
71,71,1715705082.8575952,234359,,0.323663592338562,,,,,,0.8864113688468933,59,17269.00515127182,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
72,72,1715705358.0473826,238265,,0.32130616903305054,,,,,,0.8872584104537964,60,17544.194938659668,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
73,73,1715705633.2278178,242171,,0.3188112676143646,,,,,,0.8881143927574158,61,17819.375373840332,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
74,74,1715705908.3842711,246077,,0.31671789288520813,,,,,,0.8889408707618713,62,18094.53182721138,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
75,75,1715706183.5443704,249983,,0.314775675535202,,,,,,0.8896880149841309,63,18369.69192647934,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
76,76,1715706522.1911435,253889,1.3389852046966553,,0.9050913453102112,0.9050913453102112,0.291733056306839,0.291733056306839,1.3389852046966553,,64,18708.33869957924,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
77,77,1715706522.194254,253889,,0.31196603178977966,,,,,,0.8904482126235962,64,18708.341809988022,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
78,78,1715706797.1886392,257795,,0.309855192899704,,,,,,0.8912807703018188,65,18983.336195230484,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
79,79,1715707072.185062,261701,,0.3074343204498291,,,,,,0.8920226097106934,66,19258.332617998123,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
80,80,1715707347.1656299,265607,,0.3048659563064575,,,,,,0.8929016590118408,67,19533.313185930252,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
81,81,1715707622.1515217,269513,,0.30231162905693054,,,,,,0.8938694596290588,68,19808.299077749252,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
82,82,1715707960.9142466,273419,1.328287124633789,,0.9055101871490479,0.9055101871490479,0.2837268114089966,0.2837268114089966,1.328287124633789,,69,20147.061802625656,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
83,83,1715707960.9172802,273419,,0.2992400527000427,,,,,,0.8949027061462402,69,20147.064836263657,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
84,84,1715708235.916236,277325,,0.2955772280693054,,,,,,0.8959026336669922,70,20422.06379199028,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
85,85,1715708510.9046075,281231,,0.2922952175140381,,,,,,0.8968889117240906,71,20697.05216360092,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
86,86,1715708785.895245,285137,,0.2895185351371765,,,,,,0.8975916504859924,72,20972.04280114174,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
87,87,1715709060.8876529,289043,,0.2871169447898865,,,,,,0.8982741832733154,73,21247.035208940506,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
88,88,1715709399.4494236,292949,1.3065245151519775,,0.9098058938980103,0.9098058938980103,0.26721295714378357,0.26721295714378357,1.3065245151519775,,74,21585.596979618073,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
89,89,1715709399.452424,292949,,0.2853088080883026,,,,,,0.898887574672699,74,21585.59998011589,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
90,90,1715709674.4382756,296855,,0.28286314010620117,,,,,,0.8995051980018616,75,21860.58583164215,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
91,91,1715709949.437656,300761,,0.28138887882232666,,,,,,0.9000325202941895,76,22135.585211992264,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
92,92,1715710224.4055233,304667,,0.2792051434516907,,,,,,0.9007353186607361,77,22410.553079366684,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
93,93,1715710499.4026284,308573,,0.27795711159706116,,,,,,0.9010984301567078,78,22685.550184488297,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
94,94,1715710838.41885,312479,1.299924612045288,,0.9115560054779053,0.9115560054779053,0.26214736700057983,0.26214736700057983,1.299924612045288,,79,23024.56640601158,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
95,95,1715710838.437571,312479,,0.27585333585739136,,,,,,0.9017717242240906,79,23024.58512711525,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
96,96,1715711113.5875008,316385,,0.2741236388683319,,,,,,0.9023646712303162,80,23299.735056877136,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
97,97,1715711388.7626135,320291,,0.2722172141075134,,,,,,0.902888298034668,81,23574.91016960144,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
98,98,1715711664.0091615,324197,,0.2712549865245819,,,,,,0.9031665921211243,82,23850.156717538834,128,2,2,,"e_sa=8; e_rca=0; d_sa=8; d_rca=0; d_cross=8; d=128; rca_type=NA, symbol_type=NA; el=2; dl=2",dauntless-pyramid-82
